Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades,Sleep_Group,Total_Active_Hours,Social_Share,Study_to_Sleep_Ratio,Physical_to_Study_Ratio,Lifestyle_Balance,Lifestyle_Balance_Score
1452,9.5,1.6,6.2,2.7,4.0,High,Male,8.3,< 7 hours,17.8,0.15168539325842698,1.532258064516129,0.42105263157894735,3.506660329525326,0.2218938031447618
1453,6.6,3.0,9.9,2.0,2.5,Moderate,Female,7.58,>= 7 hours,14.1,0.14184397163120568,0.6666666666666666,0.3787878787878788,2.0902551678363737,0.3235978732138631
1454,5.8,2.8,7.6,3.9,3.9,Low,Male,7.72,>= 7 hours,16.4,0.2378048780487805,0.7631578947368421,0.6724137931034483,1.2463279397226612,0.44517097540239964
1455,9.4,1.8,9.5,2.5,0.8,High,Male,9.78,>= 7 hours,14.500000000000002,0.17241379310344826,0.9894736842105264,0.0851063829787234,3.912693019732914,0.20355434300154307
1456,6.6,3.9,8.3,0.2,5.0,Moderate,Male,7.32,>= 7 hours,15.7,0.012738853503184714,0.7951807228915662,0.7575757575757576,2.7195281453467866,0.26885130611285263
1457,6.6,2.5,5.3,0.1,9.5,High,Female,6.5,< 7 hours,18.7,0.005347593582887701,1.2452830188679245,1.4393939393939394,4.189172551550803,0.19270895119900114
1458,7.2,1.1,5.8,4.1,5.8,High,Female,7.4,< 7 hours,18.2,0.22527472527472525,1.2413793103448276,0.8055555555555555,2.6261505415087436,0.2757745406741792
1459,7.6,0.8,6.6,3.6,5.4,Moderate,Female,8.25,< 7 hours,17.4,0.20689655172413796,1.1515151515151516,0.7105263157894738,2.8769196489764304,0.2579367360022579
1460,8.6,2.7,7.4,3.4,1.9,High,Male,8.62,>= 7 hours,16.6,0.2048192771084337,1.162162162162162,0.22093023255813954,3.0293013495964156,0.2481819832364145
1461,5.2,2.5,8.9,3.0,4.4,Low,Male,6.28,>= 7 hours,15.1,0.19867549668874174,0.5842696629213483,0.8461538461538461,1.2446552400832396,0.44550271335339525
1462,8.2,2.8,9.4,1.2,2.4,High,Male,7.65,>= 7 hours,14.6,0.0821917808219178,0.8723404255319148,0.29268292682926833,3.1085902485424692,0.24339248732694918
1463,8.8,2.2,9.4,1.9,1.7,High,Male,9.62,>= 7 hours,14.6,0.13013698630136986,0.9361702127659575,0.19318181818181815,3.4394767043839676,0.22525177325798412
1464,8.7,3.9,5.4,0.3,5.7,High,Male,8.55,< 7 hours,18.6,0.016129032258064516,1.611111111111111,0.6551724137931035,3.5114099732158874,0.22166019181075797
1465,9.7,2.1,8.1,2.0,2.1,High,Male,8.72,>= 7 hours,15.899999999999999,0.12578616352201258,1.1975308641975309,0.21649484536082478,3.8169577763798577,0.2075999098234864
1466,8.7,1.2,6.5,5.0,2.6,High,Female,8.12,< 7 hours,17.5,0.2857142857142857,1.3384615384615384,0.2988505747126437,3.2826564446090503,0.23349993466293248
1467,5.4,3.5,6.3,3.6,5.2,Low,Female,7.12,< 7 hours,17.7,0.2033898305084746,0.8571428571428572,0.9629629629629629,1.0144785195688804,0.4964063852187466
1468,7.1,2.8,6.7,1.7,5.7,Moderate,Female,7.9,< 7 hours,17.299999999999997,0.09826589595375725,1.0597014925373134,0.8028169014084507,2.5038303989421222,0.28540194191531654
1469,10.0,3.0,8.2,1.0,1.8,High,Female,9.52,>= 7 hours,15.8,0.06329113924050632,1.2195121951219514,0.18,4.11622804680855,0.19545649467751727
1470,7.7,3.4,5.2,2.2,5.5,High,Male,8.05,< 7 hours,18.8,0.11702127659574468,1.4807692307692308,0.7142857142857143,2.420743687382041,0.29233409205391786
1471,6.2,1.8,5.4,5.7,4.9,High,Male,7.45,< 7 hours,18.6,0.3064516129032258,1.1481481481481481,0.7903225806451614,1.9739976359323905,0.336247745431205
1472,7.8,3.7,5.0,4.5,3.0,High,Female,7.9,< 7 hours,19.0,0.23684210526315788,1.56,0.38461538461538464,2.1236760581595298,0.32013562910527926
1473,9.5,0.6,5.5,2.5,5.9,High,Male,8.6,< 7 hours,18.5,0.13513513513513514,1.7272727272727273,0.6210526315789474,3.920352875273687,0.2032374557982036
1474,7.6,0.6,5.0,4.9,5.9,High,Female,8.22,< 7 hours,19.0,0.2578947368421053,1.52,0.7763157894736843,2.9827280577797683,0.2510841778530732
1475,5.4,2.5,9.6,1.3,5.2,Low,Female,6.72,>= 7 hours,14.400000000000002,0.09027777777777776,0.5625000000000001,0.9629629629629629,2.024845673131659,0.3305953784295673
1476,8.0,0.7,8.7,1.8,4.8,Moderate,Female,8.12,>= 7 hours,15.3,0.11764705882352941,0.9195402298850576,0.6,3.278592177546129,0.23372173801652746
1477,7.3,2.4,5.9,4.4,4.0,High,Male,8.25,< 7 hours,18.1,0.2430939226519337,1.2372881355932202,0.547945205479452,2.041853732926692,0.32874690494662906
1478,5.8,2.8,5.6,2.6,7.2,High,Female,6.55,< 7 hours,18.4,0.14130434782608697,1.0357142857142858,1.2413793103448276,2.268626603623141,0.3059388915489889
1479,6.2,3.0,6.3,5.3,3.2,Moderate,Female,7.28,< 7 hours,17.7,0.2994350282485876,0.9841269841269842,0.5161290322580645,1.575595125658873,0.3882597812201505
1480,8.1,0.4,7.0,4.3,4.2,High,Female,8.1,>= 7 hours,17.0,0.2529411764705882,1.157142857142857,0.5185185185185186,3.1437769216872455,0.2413257322724854
1481,8.3,2.5,6.4,2.3,4.5,High,Male,8.28,< 7 hours,17.6,0.13068181818181815,1.296875,0.5421686746987951,2.783283432686414,0.2643206669001601
1482,7.5,2.8,6.2,1.9,5.6,Moderate,Male,7.55,< 7 hours,17.8,0.10674157303370786,1.2096774193548387,0.7466666666666666,2.572288216096063,0.2799326200764504
1483,6.7,0.1,6.7,4.8,5.7,Moderate,Female,7.52,< 7 hours,17.3,0.2774566473988439,1.0,0.8507462686567164,2.921614850272591,0.2549969943964513
1484,7.3,0.1,9.4,0.1,7.1,Moderate,Male,8.22,>= 7 hours,14.599999999999998,0.006849315068493152,0.776595744680851,0.9726027397260274,4.1,0.19607843137254904
1485,9.7,2.0,6.7,5.2,0.4,High,Male,8.68,< 7 hours,17.299999999999997,0.300578034682081,1.4477611940298507,0.04123711340206186,4.101524106963166,0.19601985191740665
1486,7.7,0.9,7.1,3.9,4.4,Moderate,Male,7.7,>= 7 hours,16.9,0.23076923076923078,1.0845070422535212,0.5714285714285715,2.784929681936931,0.26420570103914104
1487,8.6,0.0,9.7,0.9,4.8,High,Male,7.85,>= 7 hours,14.3,0.06293706293706293,0.88659793814433,0.5581395348837209,3.944933459514875,0.2022271903529528
1488,5.2,0.5,9.9,1.9,6.5,Low,Male,6.52,>= 7 hours,14.1,0.1347517730496454,0.5252525252525253,1.25,2.795681193078591,0.2634573213955629
1489,5.6,0.4,8.6,5.1,4.3,Low,Male,7.02,>= 7 hours,15.399999999999999,0.33116883116883117,0.6511627906976744,0.7678571428571429,2.3614967005411347,0.29748653325734925
1490,6.1,2.1,6.3,5.6,3.9,Moderate,Male,6.82,< 7 hours,17.7,0.3163841807909604,0.9682539682539683,0.639344262295082,1.8136059844041832,0.3554157922406334
1491,9.5,2.3,6.8,2.1,3.3,High,Male,9.35,< 7 hours,17.2,0.12209302325581396,1.397058823529412,0.34736842105263155,3.506185011281255,0.22191720879113824
1492,7.3,3.4,9.7,1.2,2.4,Moderate,Male,7.42,>= 7 hours,14.299999999999999,0.08391608391608392,0.7525773195876289,0.3287671232876712,2.6411802917130314,0.27463622229195894
1493,7.8,0.4,6.0,2.5,7.3,Moderate,Male,8.1,< 7 hours,18.0,0.1388888888888889,1.3,0.9358974358974359,3.630426972134269,0.21596280559394662
1494,5.8,1.8,8.0,4.2,4.2,Low,Female,7.05,>= 7 hours,16.0,0.2625,0.725,0.7241379310344828,1.6492422502470645,0.3774664245622466
1495,6.9,3.5,7.8,2.5,3.3,Moderate,Female,7.55,>= 7 hours,16.2,0.154320987654321,0.8846153846153847,0.47826086956521735,1.948503699423398,0.3391550772670075
1496,9.1,2.5,9.2,1.6,1.6,High,Male,8.05,>= 7 hours,14.799999999999999,0.10810810810810813,0.9891304347826088,0.17582417582417584,3.6249137920783716,0.21622024646444574
1497,5.6,0.1,6.5,4.2,7.6,Low,Female,6.78,< 7 hours,17.5,0.24000000000000002,0.8615384615384615,1.3571428571428572,3.1731950249971503,0.23962455480994033
1498,7.5,1.7,7.1,1.4,6.3,Moderate,Female,8.3,>= 7 hours,16.9,0.08284023668639054,1.0563380281690142,0.84,3.129829601325499,0.2421407410317953
1499,5.7,0.8,5.3,1.2,11.0,High,Male,6.85,< 7 hours,18.7,0.06417112299465241,1.0754716981132075,1.9298245614035088,4.76611302146029,0.17342705498109473
1500,6.8,0.0,9.2,0.2,7.8,Moderate,Male,7.0,>= 7 hours,14.8,0.013513513513513514,0.7391304347826088,1.1470588235294117,4.177718675704879,0.1931352517648833
1501,9.7,3.6,7.7,1.6,1.4,High,Male,8.05,>= 7 hours,16.299999999999997,0.098159509202454,1.2597402597402596,0.1443298969072165,3.8793255427543927,0.2049463581057757
1502,8.2,0.2,5.3,2.7,7.6,High,Female,8.88,< 7 hours,18.699999999999996,0.14438502673796796,1.5471698113207546,0.926829268292683,3.869000732316636,0.20538095083099467
1503,7.7,3.6,5.5,4.9,2.3,High,Female,7.65,< 7 hours,18.500000000000004,0.2648648648648648,1.4000000000000001,0.2987012987012987,2.308498790700716,0.3022518862061325
1504,6.6,1.6,5.8,3.0,7.0,High,Male,6.82,< 7 hours,18.2,0.16483516483516483,1.1379310344827587,1.0606060606060606,2.6652079343520896,0.27283581666063733
1505,9.0,1.8,7.5,4.8,0.9,High,Male,8.32,>= 7 hours,16.5,0.2909090909090909,1.2,0.1,3.652738698565776,0.21492717833224842
1506,6.3,3.5,7.9,1.3,5.0,Moderate,Male,8.3,>= 7 hours,16.1,0.08074534161490683,0.7974683544303797,0.7936507936507937,2.146896985573986,0.3177733508863502
1507,6.3,3.2,5.2,6.0,3.3,High,Female,7.5,< 7 hours,18.8,0.3191489361702127,1.2115384615384615,0.5238095238095238,1.6792855623746665,0.373233825480586
1508,7.0,2.0,9.4,2.3,3.3,Moderate,Female,7.45,>= 7 hours,14.600000000000001,0.15753424657534243,0.7446808510638298,0.4714285714285714,2.301448819041316,0.3028973201802907
1509,7.7,0.2,5.0,1.5,9.6,High,Female,7.5,< 7 hours,19.0,0.07894736842105263,1.54,1.2467532467532467,4.600362304572688,0.1785598762393464
1510,5.6,1.6,8.2,4.3,4.3,Low,Female,7.28,>= 7 hours,15.8,0.27215189873417717,0.6829268292682927,0.7678571428571429,1.6822603841260722,0.37281988203610505
1511,5.9,0.3,9.7,1.6,6.5,Low,Male,6.9,>= 7 hours,14.3,0.11188811188811189,0.6082474226804124,1.1016949152542372,3.0869348335633306,0.24468214951402018
1512,9.1,3.1,8.0,1.3,2.5,High,Male,8.65,>= 7 hours,16.0,0.08125,1.1375,0.27472527472527475,3.481379037105842,0.22314559686203614
1513,6.3,0.5,7.5,3.5,6.2,Moderate,Male,7.18,>= 7 hours,16.5,0.21212121212121213,0.84,0.9841269841269842,2.7427176303804957,0.26718553167964665
1514,6.8,2.6,9.5,0.8,4.3,Moderate,Male,6.45,>= 7 hours,14.5,0.055172413793103454,0.7157894736842105,0.6323529411764706,2.553918557824427,0.28137954872330045
1515,6.9,0.6,8.1,4.4,4.0,Moderate,Female,7.5,>= 7 hours,15.9,0.27672955974842767,0.851851851851852,0.5797101449275363,2.590205912020638,0.2785355560392302
1516,9.8,0.3,8.0,0.3,5.6,High,Female,8.82,>= 7 hours,16.0,0.01875,1.225,0.5714285714285714,4.603621762627045,0.17845601333577304
1517,9.5,2.1,8.3,3.4,0.7,High,Male,8.38,>= 7 hours,15.7,0.21656050955414013,1.1445783132530118,0.07368421052631578,3.876746918057286,0.20505472537384875
1518,5.6,1.9,8.0,0.2,8.3,Low,Male,7.48,>= 7 hours,16.0,0.0125,0.7,1.4821428571428574,3.646916505762094,0.21519646388309702
1519,6.4,0.1,7.1,5.4,5.0,Moderate,Female,6.8,>= 7 hours,16.9,0.31952662721893493,0.9014084507042255,0.78125,2.8123240685715203,0.2623071863811149
1520,9.6,3.0,8.7,1.9,0.8,High,Male,8.62,>= 7 hours,15.3,0.1241830065359477,1.103448275862069,0.08333333333333334,3.953374086355434,0.20188259206075315
1521,6.0,0.8,8.4,1.3,7.5,Moderate,Female,7.98,>= 7 hours,15.6,0.08333333333333334,0.7142857142857143,1.25,3.353605025441527,0.22969469994549713
1522,8.9,1.8,9.0,3.6,0.7,High,Male,8.18,>= 7 hours,15.0,0.24000000000000002,0.9888888888888889,0.07865168539325842,3.63547337587097,0.2157276978884832
1523,8.3,0.9,6.4,1.9,6.5,High,Male,7.95,< 7 hours,17.6,0.10795454545454544,1.296875,0.7831325301204819,3.5646411694119604,0.2190752707356458
1524,6.0,1.8,9.5,0.6,6.1,Moderate,Male,6.95,>= 7 hours,14.5,0.041379310344827586,0.631578947368421,1.0166666666666666,2.8429737951659,0.26021514933510764
1525,8.6,2.7,5.5,5.5,1.7,High,Male,7.25,< 7 hours,18.5,0.2972972972972973,1.5636363636363635,0.19767441860465115,3.0998655884839046,0.24391043521253375
1526,8.8,1.0,8.5,0.2,5.5,High,Male,8.8,>= 7 hours,15.5,0.012903225806451613,1.035294117647059,0.625,4.0277164746292655,0.19889745275935397
1527,9.2,1.8,8.2,1.1,3.7,High,Male,9.0,>= 7 hours,15.8,0.06962025316455696,1.1219512195121952,0.4021739130434783,3.6683329547175325,0.21420922836908213
1528,7.4,2.5,7.3,5.4,1.4,Moderate,Male,8.12,>= 7 hours,16.7,0.3233532934131737,1.0136986301369864,0.18918918918918917,2.7329776191302164,0.26788266687572587
1529,7.5,3.4,9.0,1.7,2.4,Moderate,Female,7.58,>= 7 hours,15.0,0.11333333333333333,0.8333333333333334,0.32,2.595508941742769,0.2781247428953112
1530,9.1,0.9,7.6,4.8,1.6,High,Female,7.7,>= 7 hours,16.400000000000002,0.2926829268292682,1.1973684210526316,0.17582417582417584,3.740766409886259,0.21093635786708
1531,6.8,2.6,6.2,0.7,7.7,Moderate,Female,7.5,< 7 hours,17.8,0.03932584269662921,1.096774193548387,1.1323529411764706,3.345145736735546,0.2301418779917121
1532,6.4,3.4,6.7,5.8,1.7,Moderate,Female,7.45,< 7 hours,17.3,0.3352601156069364,0.9552238805970149,0.265625,2.177728174038257,0.31469022686392967
1533,9.9,1.1,5.2,4.2,3.6,High,Female,8.25,< 7 hours,18.8,0.22340425531914893,1.9038461538461537,0.36363636363636365,3.7175260590882213,0.21197551162934639
1534,8.5,0.1,9.4,0.8,5.2,High,Male,8.12,>= 7 hours,14.600000000000001,0.0547945205479452,0.9042553191489361,0.611764705882353,3.9433488306260704,0.20229201585058906
1535,5.6,0.7,9.8,4.2,3.7,Low,Male,6.88,>= 7 hours,14.2,0.295774647887324,0.5714285714285714,0.6607142857142858,2.0631690833925043,0.3264592886568591
1536,6.7,0.9,7.4,3.3,5.7,Moderate,Female,8.15,>= 7 hours,16.6,0.19879518072289154,0.9054054054054054,0.8507462686567164,2.5942243542145698,0.2782241455871849
1537,8.2,1.0,9.7,0.9,4.2,High,Male,7.02,>= 7 hours,14.3,0.06293706293706293,0.845360824742268,0.5121951219512195,3.443230072669169,0.22506149437345538
1538,7.2,2.3,7.2,2.5,4.8,Moderate,Female,7.58,>= 7 hours,16.8,0.1488095238095238,1.0,0.6666666666666666,2.299275248130738,0.30309686970390465
1539,8.7,2.7,9.2,0.8,2.6,High,Female,8.95,>= 7 hours,14.799999999999999,0.054054054054054064,0.9456521739130435,0.2988505747126437,3.445770354120154,0.22493289584182904
1540,6.8,1.9,6.6,0.9,7.8,Moderate,Male,8.45,< 7 hours,17.4,0.05172413793103449,1.0303030303030303,1.1470588235294117,3.454948142399053,0.2244695040291728
1541,6.1,0.4,8.4,4.0,5.1,Moderate,Male,7.2,>= 7 hours,15.6,0.25641025641025644,0.7261904761904762,0.8360655737704918,2.4859605789312105,0.2868649766276469
1542,7.9,3.9,7.7,4.1,0.4,Moderate,Male,8.5,>= 7 hours,16.3,0.25153374233128833,1.025974025974026,0.05063291139240506,3.0641747121642178,0.24605241428400332
1543,5.4,0.8,7.2,3.5,7.1,Low,Female,6.78,>= 7 hours,16.799999999999997,0.20833333333333337,0.75,1.3148148148148147,2.701851217221259,0.27013511384464434
1544,9.0,2.4,6.0,3.0,3.6,High,Male,8.3,< 7 hours,18.0,0.16666666666666666,1.5,0.4,3.0397368307141326,0.24754087751385107
1545,8.7,3.1,7.5,1.4,3.3,High,Female,7.48,>= 7 hours,16.5,0.08484848484848484,1.16,0.37931034482758624,3.1668859573193764,0.23998736952314284
1546,8.7,1.0,5.9,3.2,5.2,High,Female,7.92,< 7 hours,18.099999999999998,0.17679558011049726,1.4745762711864405,0.5977011494252874,3.269429104089377,0.23422335296355487
1547,6.4,2.5,5.6,3.9,5.6,High,Female,7.22,< 7 hours,18.4,0.21195652173913046,1.142857142857143,0.8749999999999999,1.745470328211473,0.3642363167157033
1548,8.9,2.4,9.9,1.0,1.8,High,Male,8.6,>= 7 hours,14.100000000000001,0.07092198581560283,0.898989898989899,0.20224719101123595,3.6289346462380205,0.2160324300133962
1549,8.4,0.3,7.0,5.8,2.5,High,Male,7.25,>= 7 hours,17.0,0.3411764705882353,1.2,0.2976190476190476,3.5725807665234575,0.21869487955710884
1550,5.6,2.8,8.2,2.2,5.2,Low,Female,7.28,>= 7 hours,15.799999999999997,0.13924050632911397,0.6829268292682927,0.9285714285714287,1.6999999999999997,0.3703703703703704
1551,9.8,0.1,6.5,5.5,2.1,High,Male,8.1,< 7 hours,17.5,0.3142857142857143,1.5076923076923079,0.21428571428571427,4.248431082960705,0.190533129652126
1552,7.7,3.3,5.5,5.7,1.8,High,Male,7.48,< 7 hours,18.5,0.3081081081081081,1.4000000000000001,0.23376623376623376,2.6043233286210836,0.27744458774251335
1553,9.0,0.7,8.6,2.2,3.5,High,Male,9.05,>= 7 hours,15.399999999999999,0.14285714285714288,1.0465116279069768,0.3888888888888889,3.6189317024042698,0.21650027851233974
1554,9.8,0.5,7.1,2.9,3.7,High,Female,8.45,>= 7 hours,16.900000000000002,0.17159763313609463,1.3802816901408452,0.37755102040816324,3.9575876490609785,0.20171100760859184
1555,6.9,1.5,5.3,4.1,6.2,High,Female,6.92,< 7 hours,18.7,0.2192513368983957,1.3018867924528303,0.8985507246376812,2.4281337140555777,0.29170390755177755
1556,9.1,3.2,7.4,1.3,3.0,High,Male,8.28,>= 7 hours,16.6,0.0783132530120482,1.2297297297297296,0.32967032967032966,3.4083231458690455,0.22684362441466674
1557,8.2,1.2,6.2,4.4,4.0,High,Female,7.7,< 7 hours,17.799999999999997,0.2471910112359551,1.3225806451612903,0.48780487804878053,2.87691964897643,0.25793673600225797
1558,6.2,3.7,7.6,2.2,4.3,Moderate,Male,7.1,>= 7 hours,16.400000000000002,0.13414634146341461,0.8157894736842106,0.6935483870967741,1.6552945357246849,0.3766060550141867
1559,9.4,1.6,6.7,1.2,5.1,High,Male,7.78,< 7 hours,17.299999999999997,0.06936416184971099,1.4029850746268657,0.5425531914893617,3.8099650042137307,0.20790172051646075
1560,8.4,1.2,7.9,0.4,6.1,High,Male,7.65,>= 7 hours,16.1,0.024844720496894408,1.0632911392405062,0.7261904761904762,3.8543265732593723,0.20600179755285053
1561,6.0,1.6,9.7,2.3,4.4,Moderate,Male,6.65,>= 7 hours,14.299999999999999,0.16083916083916083,0.6185567010309279,0.7333333333333334,2.007278422807027,0.3325265769926912
1562,5.6,0.2,6.5,0.9,10.8,Low,Female,7.5,< 7 hours,17.5,0.05142857142857143,0.8615384615384615,1.9285714285714288,4.908750689669759,0.16924051335391344
1563,5.9,3.0,5.1,3.3,6.7,High,Female,7.28,< 7 hours,18.9,0.1746031746031746,1.1568627450980393,1.135593220338983,1.8518009252256753,0.3506556124428165
1564,7.8,1.3,6.5,4.4,4.0,Moderate,Female,6.72,< 7 hours,17.5,0.25142857142857145,1.2,0.5128205128205129,2.6663020584072368,0.27275439504688087
1565,9.4,0.8,5.5,5.4,2.9,High,Male,8.88,< 7 hours,18.5,0.2918918918918919,1.7090909090909092,0.30851063829787234,3.6971836127878026,0.21289352991813212
1566,6.8,0.5,7.9,3.2,5.6,Moderate,Male,6.52,>= 7 hours,16.1,0.19875776397515527,0.860759493670886,0.8235294117647058,2.786126343151006,0.2641221949206664
1567,6.0,1.8,9.0,3.5,3.7,Moderate,Male,7.3,>= 7 hours,15.0,0.23333333333333334,0.6666666666666666,0.6166666666666667,1.725301905947671,0.36693182425683196
1568,8.5,3.2,8.1,0.6,3.6,High,Female,7.72,>= 7 hours,15.899999999999999,0.03773584905660377,1.0493827160493827,0.4235294117647059,3.2968419232148007,0.2327290642453568
1569,8.6,2.7,5.1,2.5,5.1,High,Male,8.85,< 7 hours,18.9,0.1322751322751323,1.6862745098039216,0.5930232558139534,2.8406278648683756,0.26037409381610876
1570,6.1,2.4,9.6,4.7,1.2,Moderate,Female,6.68,>= 7 hours,14.399999999999999,0.32638888888888895,0.6354166666666666,0.19672131147540983,2.2105806175452334,0.3114701417354804
1571,9.6,3.9,5.1,3.4,2.0,High,Female,9.12,< 7 hours,18.9,0.1798941798941799,1.8823529411764706,0.20833333333333334,3.348009358808106,0.22999030532770612
1572,6.3,3.9,8.1,4.5,1.2,Moderate,Female,7.22,>= 7 hours,15.899999999999999,0.28301886792452835,0.7777777777777778,0.19047619047619047,2.1124630174277605,0.3212889581018804
1573,5.4,0.7,8.8,0.1,9.0,Low,Female,6.42,>= 7 hours,15.2,0.006578947368421053,0.6136363636363636,1.6666666666666665,4.199206274206274,0.19233705055348335
1574,8.1,2.8,6.7,0.6,5.8,High,Female,8.75,< 7 hours,17.299999999999997,0.034682080924855495,1.208955223880597,0.7160493827160493,3.2978528368217606,0.23267432319518289
1575,5.3,2.4,7.6,4.5,4.2,Low,Female,5.62,>= 7 hours,16.4,0.27439024390243905,0.6973684210526316,0.7924528301886793,1.224744871391589,0.4494897427831781
1576,7.0,0.1,6.7,5.9,4.3,Moderate,Male,7.8,< 7 hours,17.3,0.34104046242774566,1.044776119402985,0.6142857142857142,3.0269621735330623,0.2483261468340658
1577,9.4,1.3,7.9,4.6,0.8,High,Male,8.35,>= 7 hours,16.1,0.28571428571428564,1.1898734177215189,0.0851063829787234,3.960113634733226,0.20160828433395034
1578,5.4,2.0,9.8,4.2,2.6,Low,Female,7.0,>= 7 hours,14.200000000000001,0.29577464788732394,0.5510204081632653,0.48148148148148145,1.5438048235879214,0.3931119206659674
1579,5.4,0.8,8.9,5.0,3.9,Low,Female,7.8,>= 7 hours,15.1,0.33112582781456956,0.6067415730337079,0.7222222222222222,2.0822663934601002,0.3244365905950838
1580,5.1,3.3,8.9,1.6,5.1,Low,Male,7.55,>= 7 hours,15.099999999999998,0.10596026490066228,0.5730337078651685,1.0,1.6800297616411441,0.3731301847139338
1581,8.5,0.9,5.2,1.2,8.2,High,Female,7.92,< 7 hours,18.799999999999997,0.06382978723404256,1.6346153846153846,0.9647058823529411,4.2182144721829085,0.19163643145193976
1582,7.1,2.0,7.4,1.6,5.9,Moderate,Female,7.15,>= 7 hours,16.6,0.09638554216867469,0.9594594594594593,0.8309859154929579,2.7622454633866265,0.2657987124263389
1583,5.1,2.4,7.0,1.8,7.7,Low,Male,7.1,>= 7 hours,17.0,0.10588235294117647,0.7285714285714285,1.5098039215686276,2.711088342345192,0.26946273107798296
1584,9.3,2.0,5.7,4.2,2.8,High,Female,8.78,< 7 hours,18.3,0.22950819672131148,1.631578947368421,0.30107526881720426,3.278592177546129,0.23372173801652746
1585,6.0,1.8,5.3,5.0,5.9,High,Female,7.2,< 7 hours,18.700000000000003,0.267379679144385,1.1320754716981132,0.9833333333333334,1.9687136240025704,0.3368462326291174
1586,8.7,2.5,9.0,1.6,2.2,High,Female,8.82,>= 7 hours,15.0,0.10666666666666667,0.9666666666666666,0.25287356321839083,3.3211443810831223,0.23142017757558556
1587,8.9,1.8,9.7,1.8,1.8,High,Male,9.07,>= 7 hours,14.300000000000002,0.12587412587412586,0.9175257731958764,0.20224719101123595,3.5500000000000003,0.21978021978021975
1588,9.1,2.2,5.9,2.8,4.0,High,Male,8.32,< 7 hours,18.1,0.15469613259668505,1.542372881355932,0.43956043956043955,3.140461749488441,0.24151895621872393
1589,9.8,3.0,9.1,0.1,2.0,High,Male,9.75,>= 7 hours,14.9,0.006711409395973154,1.076923076923077,0.2040816326530612,4.224827412648554,0.19139388175371003
1590,9.2,0.2,9.3,2.9,2.4,High,Female,8.22,>= 7 hours,14.7,0.19727891156462585,0.9892473118279569,0.2608695652173913,3.8655530005420955,0.20552648381151845
1591,6.0,1.3,6.4,3.2,7.1,Moderate,Female,7.1,< 7 hours,17.6,0.18181818181818182,0.9375,1.1833333333333333,2.6394443859772205,0.27476721552690847
1592,6.2,1.8,7.6,4.6,3.8,Moderate,Male,7.45,>= 7 hours,16.4,0.2804878048780488,0.8157894736842106,0.6129032258064515,1.8293896978682993,0.3534331098870593
1593,7.2,3.2,8.1,0.6,4.9,Moderate,Female,7.6,>= 7 hours,15.9,0.03773584905660377,0.888888888888889,0.6805555555555556,2.783732506306356,0.26428929590907857
1594,7.0,3.0,7.9,2.3,3.8,Moderate,Female,7.02,>= 7 hours,16.1,0.14285714285714282,0.8860759493670886,0.5428571428571428,2.0758532382292025,0.3251130410161277
1595,5.9,0.9,7.9,2.5,6.8,Low,Female,6.58,>= 7 hours,16.1,0.15527950310559005,0.7468354430379747,1.1525423728813557,2.7873224906111362,0.26403877738930975
1596,8.3,3.4,6.3,2.9,3.1,High,Female,8.15,< 7 hours,17.700000000000003,0.16384180790960448,1.3174603174603177,0.37349397590361444,2.5914924914676747,0.27843577631742367
1597,9.9,1.3,8.0,0.4,4.4,High,Female,8.32,>= 7 hours,16.0,0.025,1.2375,0.4444444444444445,4.290299134870047,0.1890252279703205
1598,9.8,2.9,8.9,1.7,0.7,High,Male,8.78,>= 7 hours,15.1,0.11258278145695365,1.101123595505618,0.07142857142857142,4.1161268202036725,0.19546036193844588
1599,7.9,1.8,9.3,4.8,0.2,Moderate,Female,8.35,>= 7 hours,14.7,0.326530612244898,0.8494623655913979,0.02531645569620253,3.401347772084864,0.2272031322638048
1600,7.9,2.2,7.3,1.3,5.3,Moderate,Male,7.95,>= 7 hours,16.700000000000003,0.0778443113772455,1.082191780821918,0.670886075949367,3.017034968309118,0.24893982947351037
1601,5.0,1.0,7.5,2.3,8.2,Low,Female,7.05,>= 7 hours,16.5,0.13939393939393938,0.6666666666666666,1.64,3.186821823279948,0.2388446516734266
1602,6.8,1.8,5.7,0.3,9.4,High,Male,7.52,< 7 hours,18.3,0.016393442622950817,1.1929824561403508,1.3823529411764708,4.250784241368487,0.19044774152429747
1603,8.9,2.3,8.8,0.6,3.4,High,Female,7.55,>= 7 hours,15.2,0.039473684210526314,1.0113636363636362,0.38202247191011235,3.589800365851375,0.21787439981924078
1604,6.1,0.0,5.7,1.9,10.3,High,Male,7.52,< 7 hours,18.3,0.10382513661202185,1.0701754385964912,1.6885245901639347,4.589389937671455,0.1789104018777049
1605,5.6,3.9,6.5,0.8,7.2,Low,Female,7.3,< 7 hours,17.5,0.045714285714285714,0.8615384615384615,1.2857142857142858,2.7378519560658012,0.2675333351223812
1606,5.3,3.4,9.8,1.4,4.1,Low,Male,6.32,>= 7 hours,14.2,0.09859154929577464,0.5408163265306122,0.7735849056603773,1.6340134638368191,0.3796487807406103
